currency,details,image,images,ingredients,price,product_description,product_id,product_name,product_url,regular_price,unique_id
€,,"https://images.cdn.europe-west1.gcp.commercetools.com/67a8072d-7ec5-4da6-a7cd-ffbdb7216f14/27-345-1579259380-CMVY7rOG.png,https://images.cdn.europe-west1.gcp.commercetools.com/67a8072d-7ec5-4da6-a7cd-ffbdb7216f14/27-345-1579259380-CMVY7rOG-medium.png",,,3.95,"Bruttogewicht: 9,994 Kilogramm",27-345,"Wasserenthärter Tabs für Waschmaschinen, 60 Tabs",https://www.cleverleben.at/produkt/wasserenthaerter-tabs-fuer-waschmaschinen-60-tabs-27345,3.95,27345
€,,"https://images.cdn.europe-west1.gcp.commercetools.com/67a8072d-7ec5-4da6-a7cd-ffbdb7216f14/27-20765-0795872825-YvmpscyC.png,https://images.cdn.europe-west1.gcp.commercetools.com/67a8072d-7ec5-4da6-a7cd-ffbdb7216f14/27-20765-0795872825-YvmpscyC-medium.png",,,1.69,Enthält - Ist im Produkt enthalten,27-20765,"Weichspüler Pfirsich, 1,5l",https://www.cleverleben.at/produkt/weichspueler-pfirsich-15l-2720765,1.69,2720765
€,,"https://images.cdn.europe-west1.gcp.commercetools.com/67a8072d-7ec5-4da6-a7cd-ffbdb7216f14/27-19923-01172723842-B00TJ2jr.png,https://images.cdn.europe-west1.gcp.commercetools.com/67a8072d-7ec5-4da6-a7cd-ffbdb7216f14/27-19923-01172723842-B00TJ2jr-medium.png",,,1.75,"Bruttogewicht: 1,548 Kilogramm",27-19923,"Hygienespüler sensitiv, 1,5l",https://www.cleverleben.at/produkt/hygienespueler-sensitiv-15l-2719923,1.75,2719923
€,,"https://images.cdn.europe-west1.gcp.commercetools.com/67a8072d-7ec5-4da6-a7cd-ffbdb7216f14/27-17324-301486272-8HH4uA7U.png,https://images.cdn.europe-west1.gcp.commercetools.com/67a8072d-7ec5-4da6-a7cd-ffbdb7216f14/27-17324-301486272-8HH4uA7U-medium.png",,,1.49,"Bruttogewicht: 0,058 Kilogramm",27-17324,"Farbfangtücher, 24 Tücher",https://www.cleverleben.at/produkt/farbfangtuecher-24-tuecher-2717324,1.49,2717324
€,,"https://images.cdn.europe-west1.gcp.commercetools.com/67a8072d-7ec5-4da6-a7cd-ffbdb7216f14/27-13592-249115570-uynZgUJE.png,https://images.cdn.europe-west1.gcp.commercetools.com/67a8072d-7ec5-4da6-a7cd-ffbdb7216f14/27-13592-249115570-uynZgUJE-medium.png",,,2.69,"Bruttogewicht: 1,624 Kilogramm",27-13592,"Spezialwaschmittel Color, 41WG",https://www.cleverleben.at/produkt/spezialwaschmittel-color-41wg-2713592,2.69,2713592
€,,"https://images.cdn.europe-west1.gcp.commercetools.com/67a8072d-7ec5-4da6-a7cd-ffbdb7216f14/27-16089-0469591905-BNpupvM3.png,https://images.cdn.europe-west1.gcp.commercetools.com/67a8072d-7ec5-4da6-a7cd-ffbdb7216f14/27-16089-0469591905-BNpupvM3-medium.png",,"Zutaten: WEIZENMEHL, Rapsöl, Salz, Zucker, WEIZENMALZ, Backtriebmittel: Ammoniumhydogencarbonat, Natriumhydrogencarbonat, Dinatriumdiphosphat; SESAM, Mohn, Hefe, Maltodextrin, Säureregulator: Natriumhydroxid.",1.49,Enthält - Ist im Produkt enthalten,27-16089,"Knabber Mix, 300g",https://www.cleverleben.at/produkt/knabber-mix-300g-2716089,1.49,2716089
€,,"https://images.cdn.europe-west1.gcp.commercetools.com/67a8072d-7ec5-4da6-a7cd-ffbdb7216f14/27-157-585039953-F8XynHJ_.png,https://images.cdn.europe-west1.gcp.commercetools.com/67a8072d-7ec5-4da6-a7cd-ffbdb7216f14/27-157-585039953-F8XynHJ_-medium.png",,"Zutaten: Zucker, Kokosraspel (24%), Glukosesirup, Kakaobutter, VOLLMILCHPULVER, Kakaomasse, MILCHZUCKER, SÜSSMOLKENPULVER, Emulgatoren: Sorbitanmonostearat, Lecithine (SOJA); Salz, Feuchthaltemittel: Glycerin; MILCHEIWEISSHYDROLYSAT, natürliches Vanillearoma mit anderen natürlichen Aromen, Vanilleextrakt.",3.29,Enthält - Ist im Produkt enthalten,27-157,"Mini Cocos, 500g",https://www.cleverleben.at/produkt/mini-cocos-500g-27157,3.29,27157
€,,"https://images.cdn.europe-west1.gcp.commercetools.com/67a8072d-7ec5-4da6-a7cd-ffbdb7216f14/27-156-1488984779-4CZvjZLT.png,https://images.cdn.europe-west1.gcp.commercetools.com/67a8072d-7ec5-4da6-a7cd-ffbdb7216f14/27-156-1488984779-4CZvjZLT-medium.png",,"Zutaten: Zucker, ERDNÜSSE, Glukosesirup, Kakaobutter, Palmfett, VOLLMILCHPULVER, KONDENMAGERSMILCH,  Kakaomasse, Feuchthaltemittel: Sorbitsirup; GERSTENMALZEXTRAKT, MILCHZUCKER, SÜSSMOLKENPULVER, Salz, natürliches ERDNUSSAROMA, Emulgator: Lecithine (SOJA), HÜHNEREIKLARPULVER, MILCHEIWEISSHYDROLYSAT, Vanilleextrakt.",3.29,Enthält - Ist im Produkt enthalten,27-156,"Mini Peanuts, 400g",https://www.cleverleben.at/produkt/mini-peanuts-400g-27156,3.29,27156
€,,"https://images.cdn.europe-west1.gcp.commercetools.com/67a8072d-7ec5-4da6-a7cd-ffbdb7216f14/27-15509-0446305233-EO-RyMWP.png,https://images.cdn.europe-west1.gcp.commercetools.com/67a8072d-7ec5-4da6-a7cd-ffbdb7216f14/27-15509-0446305233-EO-RyMWP-medium.png",,"Zutaten: Zucker, Palmfett, VOLLMILCHPULVER, Kakaobutter, Kakaomasse, geröstete gehackte HASELNÜSSE 5,8%, MAGERMILCHPULVER, SÜßMOLKENPULVER, Glasurmasse (Maltodextrin, Glukosesirup, Kokosöl, Rapsöl), BUTTERREINFETT, Emulgator Lecithine, Aroma, Vanilleextrakt.",2.65,Kann Spuren enthalten von,27-15509,"Schoko-Bonbons, 200g",https://www.cleverleben.at/produkt/schokobonbons-200g-2715509,2.65,2715509
€,,"https://images.cdn.europe-west1.gcp.commercetools.com/67a8072d-7ec5-4da6-a7cd-ffbdb7216f14/27-155-478232930--v2O8Jnw.png,https://images.cdn.europe-west1.gcp.commercetools.com/67a8072d-7ec5-4da6-a7cd-ffbdb7216f14/27-155-478232930--v2O8Jnw-medium.png",,"Zutaten: Zucker, WEIZENMEHL, Palmfett, Glukosesirup, Kakaobutter, KONDENSMAGERMILCH, VOLLMILCHPULVER, Kakaomasse, Feuchthaltemittel: Sorbitsirup;  MILCHZUCKER, SÜSSMOLKENPULVER, Karamellzuckersirup, Salz, Emulgator: Lecithine (SOJA); stark entöltes Kakaopulver, GERSTENMALZEXTRAKT, Backtriebmittel: Natriumhydrogencarbonat; Vanilleextrakt.",1.89,Enthält - Ist im Produkt enthalten,27-155,"Knuspix, 290g",https://www.cleverleben.at/produkt/knuspix-290g-27155,1.89,27155
€,,"https://images.cdn.europe-west1.gcp.commercetools.com/67a8072d-7ec5-4da6-a7cd-ffbdb7216f14/27-154-0625741616-MqV5e7_9.png,https://images.cdn.europe-west1.gcp.commercetools.com/67a8072d-7ec5-4da6-a7cd-ffbdb7216f14/27-154-0625741616-MqV5e7_9-medium.png",,"Zutaten: Zucker, Glukosesirup, Palmfett, Kakaobutter, VOLLMILCHPULVER, KONDENSMAGERMILCH, Kakaomasse, MILCHZUCKER, SÜSSMOLKENPULVER, GERSTENMALZEXTRAKT, MAGERMILCHPULVER, stark entöltes Kakaopulver, Karamellzuckersirup, Salz, HÜHNEREIKLARPULVER, Emulgator: Lecithine (SOJA); Vanilleextrakt.",3.29,Enthält - Ist im Produkt enthalten,27-154,"Mini Caramel, 400g",https://www.cleverleben.at/produkt/mini-caramel-400g-27154,3.29,27154
€,,"https://images.cdn.europe-west1.gcp.commercetools.com/67a8072d-7ec5-4da6-a7cd-ffbdb7216f14/27-15222-1207916320-LF6WgHnx.png,https://images.cdn.europe-west1.gcp.commercetools.com/67a8072d-7ec5-4da6-a7cd-ffbdb7216f14/27-15222-1207916320-LF6WgHnx-medium.png",,"Zutaten: Getrocknete Datteln 98%, Wasser.",1.99,"Bruttogewicht: 0,207 Kilogramm",27-15222,"Soft Datteln entkernt, 250g",https://www.cleverleben.at/produkt/soft-datteln-entkernt-250g-2715222,1.99,2715222
€,,"https://images.cdn.europe-west1.gcp.commercetools.com/67a8072d-7ec5-4da6-a7cd-ffbdb7216f14/27-15221-244933728-dK13Y3zt.png,https://images.cdn.europe-west1.gcp.commercetools.com/67a8072d-7ec5-4da6-a7cd-ffbdb7216f14/27-15221-244933728-dK13Y3zt-medium.png",,"Zutaten: Getrocknete Feigen 94%, Wasser.",1.99,"Bruttogewicht: 0,207 Kilogramm",27-15221,"Feigen, 250g",https://www.cleverleben.at/produkt/feigen-250g-2715221,1.99,2715221
€,,"https://images.cdn.europe-west1.gcp.commercetools.com/67a8072d-7ec5-4da6-a7cd-ffbdb7216f14/27-14980-365180783-S8BIetn4.png,https://images.cdn.europe-west1.gcp.commercetools.com/67a8072d-7ec5-4da6-a7cd-ffbdb7216f14/27-14980-365180783-S8BIetn4-medium.png",,"Zutaten: Cranberries getrocknet 66%, Zucker 33%, Sonnenblumenöl.",1.99,Kann Spuren enthalten von,27-14980,"Getrocknete Cranberries, 200g",https://www.cleverleben.at/produkt/getrocknete-cranberries-200g-2714980,1.99,2714980
€,,"https://images.cdn.europe-west1.gcp.commercetools.com/67a8072d-7ec5-4da6-a7cd-ffbdb7216f14/27-14037-1099630279-dxYTXpoq.png,https://images.cdn.europe-west1.gcp.commercetools.com/67a8072d-7ec5-4da6-a7cd-ffbdb7216f14/27-14037-1099630279-dxYTXpoq-medium.png",,"Zutaten: Zucker, Kakaobutter, VOLLMILCHPULVER, gehackte geröstete HASELNÜSSE 12 %, Getreidecrispies 6 % (Reismehl, WEIZENMEHL, WEIZENMALZ, Zucker, WEIZENGLUTEN, Dextrose, Speisesalz), SAHNEPULVER, MILCHZUCKER, SÜßMOLKENPULVER, Emulgator (Lecithine (SOJA)), Bourbon-Vanilleextrakt.",2.99,Enthält - Ist im Produkt enthalten,27-14037,"Schokolade Weiße Crisp, 200g",https://www.cleverleben.at/produkt/schokolade-weisse-crisp-200g-2714037,2.99,2714037
€,,"https://images.cdn.europe-west1.gcp.commercetools.com/67a8072d-7ec5-4da6-a7cd-ffbdb7216f14/27-13648-01234237031-e3ceV3iF.png,https://images.cdn.europe-west1.gcp.commercetools.com/67a8072d-7ec5-4da6-a7cd-ffbdb7216f14/27-13648-01234237031-e3ceV3iF-medium.png",,,3.49,Kann Spuren enthalten von,27-13648,"Pistazien, geröstet und ungesalzen, 250g",https://www.cleverleben.at/produkt/pistazien-geroestet-und-ungesalzen-250g-2713648,3.49,2713648
€,,"https://images.cdn.europe-west1.gcp.commercetools.com/67a8072d-7ec5-4da6-a7cd-ffbdb7216f14/27-1362-0534106319-1TmlEbqp.png,https://images.cdn.europe-west1.gcp.commercetools.com/67a8072d-7ec5-4da6-a7cd-ffbdb7216f14/27-1362-0534106319-1TmlEbqp-medium.png",,"Zutaten: WEIZENMEHL, Zucker, Kakaomasse, Palmfett, Glukosesirup, Backtriebmittel: Dinatriumdiphosphat, Natriumhydrogencarbonat; Kakaobutter, WEIZENSTÄRKE, Emulgator: Lecithine, Karamellzuckersirup, Salz, natürliches Aroma.",1.69,Kann Spuren enthalten von,27-1362,"Chocolate Chip Cookies, 225g",https://www.cleverleben.at/produkt/chocolate-chip-cookies-225g-271362,1.69,271362
€,,"https://images.cdn.europe-west1.gcp.commercetools.com/67a8072d-7ec5-4da6-a7cd-ffbdb7216f14/27-13510-382904320-osh8XrhD.png,https://images.cdn.europe-west1.gcp.commercetools.com/67a8072d-7ec5-4da6-a7cd-ffbdb7216f14/27-13510-382904320-osh8XrhD-medium.png",,,1.99,Kann Spuren enthalten von,27-13510,"Cashews ungesalzen & geröstet, 150g",https://www.cleverleben.at/produkt/cashews-ungesalzen-und-geroestet-150g-2713510,1.99,2713510
€,,"https://images.cdn.europe-west1.gcp.commercetools.com/67a8072d-7ec5-4da6-a7cd-ffbdb7216f14/27-13454-727480421-rTPtixV3.png,https://images.cdn.europe-west1.gcp.commercetools.com/67a8072d-7ec5-4da6-a7cd-ffbdb7216f14/27-13454-727480421-rTPtixV3-medium.png",,"Zutaten: HASELNUSSKERNE (30%), KASCHUKERNE (30%), WALNUSSKERNE (20%), MANDELKERNE blanchiert (20%).",3.19,Enthält - Ist im Produkt enthalten,27-13454,"Nusskernmischung ungesalzen, 200g",https://www.cleverleben.at/produkt/nusskernmischung-ungesalzen-200g-2713454,3.19,2713454
€,,"https://images.cdn.europe-west1.gcp.commercetools.com/67a8072d-7ec5-4da6-a7cd-ffbdb7216f14/27-13185-36468897-X5078EKQ.png,https://images.cdn.europe-west1.gcp.commercetools.com/67a8072d-7ec5-4da6-a7cd-ffbdb7216f14/27-13185-36468897-X5078EKQ-medium.png",,"Zutaten: WEIZENMEHL (72%), Zucker, BUTTER (13%), Glukosesirup, Backtriebmittel: Ammoniumhydrogencarbonat, Natriumhydrogencarbonat; Salz, Karamellzuckersirup, VOLLMILCHPULVER, Säureregulator: Natriumcarbonat.",1.99,Kann Spuren enthalten von,27-13185,"Butterkekse, 2 x 200g",https://www.cleverleben.at/produkt/butterkekse-2-x-200g-2713185,1.99,2713185
€,,"https://images.cdn.europe-west1.gcp.commercetools.com/67a8072d-7ec5-4da6-a7cd-ffbdb7216f14/27-1131-0524340543-7_tiFehc.png,https://images.cdn.europe-west1.gcp.commercetools.com/67a8072d-7ec5-4da6-a7cd-ffbdb7216f14/27-1131-0524340543-7_tiFehc-medium.png",,"Zutaten: ERDNUSSKERNE, Sonnenblumenöl, Salz.",2.99,Enthält - Ist im Produkt enthalten,27-1131,"Jumbo Erdnüsse geröstet und gesalzen, 500g",https://www.cleverleben.at/produkt/jumbo-erdnuesse-geroestet-und-gesalzen-500g-271131,2.99,271131
€,,"https://images.cdn.europe-west1.gcp.commercetools.com/67a8072d-7ec5-4da6-a7cd-ffbdb7216f14/27-10881-1360800835-n980nbmM.png,https://images.cdn.europe-west1.gcp.commercetools.com/67a8072d-7ec5-4da6-a7cd-ffbdb7216f14/27-10881-1360800835-n980nbmM-medium.png",,"Zutaten: Zucker, MILCHZUCKER, pflanzliche Fette (Palm, Palmkern, Kokos) in veränderlichen Gewichtsanteilen, WEIZENMEHL, HASELNÜSSE (7%), MAGERMILCHPULVER, fettarmer Kakao, SÜSSMOLKENPULVER, Emulgator Lecithine (SOJA), Palmöl, Feuchthaltemittel Sorbit, Speisesalz, natürliches Aroma (enthält HASELNÜSSE).",2.79,Enthält - Ist im Produkt enthalten,27-10881,"Haselnussröllchen, 400g",https://www.cleverleben.at/produkt/haselnussroellchen-400g-2710881,2.79,2710881
€,,"https://images.cdn.europe-west1.gcp.commercetools.com/67a8072d-7ec5-4da6-a7cd-ffbdb7216f14/27-23032-01839173562-tAHPpLov.png,https://images.cdn.europe-west1.gcp.commercetools.com/67a8072d-7ec5-4da6-a7cd-ffbdb7216f14/27-23032-01839173562-tAHPpLov-medium.png",,"Zutaten: Gemüse in veränderlichen Gewichtsanteilen (Erbsen, Karottenscheiben, Mais).",2.49,Dampfgarer,27-23032,"Zarte Mischung, 1kg",https://www.cleverleben.at/produkt/zarte-mischung-1kg-2723032,2.49,2723032
€,,"https://images.cdn.europe-west1.gcp.commercetools.com/67a8072d-7ec5-4da6-a7cd-ffbdb7216f14/27-22164-1810187162-FMIGPKJh.png,https://images.cdn.europe-west1.gcp.commercetools.com/67a8072d-7ec5-4da6-a7cd-ffbdb7216f14/27-22164-1810187162-FMIGPKJh-medium.png",,"Zutaten: Schweinefleisch 64 %, WEIZENMEHL, VOLLEI, Trinkwasser, Rapsöl, Speisesalz jodiert (Speisesalz, Kaliumjodid), Hefe, Gewürze, GERSTENMALZEXTRAKT.",5.99,Kann Spuren enthalten von,27-22164,"Mini Schweineschnitzel, 700g",https://www.cleverleben.at/produkt/mini-schweineschnitzel-700g-2722164,5.99,2722164
€,,"https://images.cdn.europe-west1.gcp.commercetools.com/67a8072d-7ec5-4da6-a7cd-ffbdb7216f14/27-22053-01846460280-NuC5hM1b.png,https://images.cdn.europe-west1.gcp.commercetools.com/67a8072d-7ec5-4da6-a7cd-ffbdb7216f14/27-22053-01846460280-NuC5hM1b-medium.png",,"Zutaten: Entrahmte MILCH, Zucker, Kokosöl, WEIZENMEHL, fettarmes Kakaopulver² 3,6%, Glukose-Fruktose-Sirup, HASELNUSSSTÜCKCHEN 1,5%, Glukosesirup, Emulgatoren: Mono- und Diglyceride von Speisefettsäuren, Lecithine (enthält SOJA); MOLKENERZEUGNIS, Kakaomasse² 0,6%, Kakaobutter² 0,1%, Stabilisatoren: Guarkernmehl, Johannisbrotkernmehl; Speisesalz, natürliches Vanillearoma.",2.79,Enthält - Ist im Produkt enthalten,27-22053,"Mini Waffelhörnchen Vanille/Schokolade, 336ml",https://www.cleverleben.at/produkt/mini-waffelhoernchen-vanilleschokolade-336ml-2722053,2.79,2722053
€,,"https://images.cdn.europe-west1.gcp.commercetools.com/67a8072d-7ec5-4da6-a7cd-ffbdb7216f14/27-20327-488426299-MAtjfAHM.png,https://images.cdn.europe-west1.gcp.commercetools.com/67a8072d-7ec5-4da6-a7cd-ffbdb7216f14/27-20327-488426299-MAtjfAHM-medium.png",,"Zutaten: GARNELEN, Speisesalz.",3.99,Enthält - Ist im Produkt enthalten,27-20327,"Riesengarnelen geschält, 225g",https://www.cleverleben.at/produkt/riesengarnelen-geschaelt-225g-2720327,3.99,2720327
€,,"https://images.cdn.europe-west1.gcp.commercetools.com/67a8072d-7ec5-4da6-a7cd-ffbdb7216f14/27-19674-0861928296-lvGxxMsz.png,https://images.cdn.europe-west1.gcp.commercetools.com/67a8072d-7ec5-4da6-a7cd-ffbdb7216f14/27-19674-0861928296-lvGxxMsz-medium.png",,"Zutaten: Entrahmte MILCH, Zucker, Wasser, MOLKENERZEUGNIS, Glukose-Fruktose-Sirup, Kokosfett, Erdbeermark 5,4%, Pfirsichmark 4,0%, Maracujasaft aus Maracujasaftkonzentrat 3,6%, Himbeermark 3,2%, getrockneter Glukosesirup, Mangomark 2,0%, schwarzer Johannisbeersaft 1,7%, Ananassaft aus Ananassaftkonzentrat 1,6%, Heidelbeermark 0,9%, Emulgator: Mono- und Diglyceride von Speisefettsäuren; Stabilisatoren: Johannisbrotkernmehl, Guarkernmehl; färbende Lebensmittel: Holundersaftkonzentrat, schwarzes Karottensaftkonzentrat; Bourbon-Vanilleextrakt, natürliche Aromen, Säuerungsmittel: Citronensäure.",2.49,Kann Spuren enthalten von,27-19674,"Minis Frucht Mix, 12 Stück",https://www.cleverleben.at/produkt/minis-frucht-mix-12-stueck-2719674,2.49,2719674
€,,"https://images.cdn.europe-west1.gcp.commercetools.com/67a8072d-7ec5-4da6-a7cd-ffbdb7216f14/27-190-698848247-Nvf0l7vp.png,https://images.cdn.europe-west1.gcp.commercetools.com/67a8072d-7ec5-4da6-a7cd-ffbdb7216f14/27-190-698848247-Nvf0l7vp-medium.png",,"Zutaten: Kartoffeln (97%), Sonnenblumenöl (3%).",1.99,Backrohr,27-190,"Pommes Frites, 1000g",https://www.cleverleben.at/produkt/pommes-frites-1000g-27190,1.99,27190
€,,"https://images.cdn.europe-west1.gcp.commercetools.com/67a8072d-7ec5-4da6-a7cd-ffbdb7216f14/27-18224-1887061113-CG6sbsTi.png,https://images.cdn.europe-west1.gcp.commercetools.com/67a8072d-7ec5-4da6-a7cd-ffbdb7216f14/27-18224-1887061113-CG6sbsTi-medium.png",,"Zutaten: Entrahmte MILCH, Zucker, MOLKENERZEUGNIS, Kakaobutter² (7,7%), MANDELN, Kokosfett, Glukose-Fruktose-Sirup, BUTTERREINFETT, Kakaomasse² (1,7%), Emulgatoren: Mono- und Diglyceride von Speisefettsäuren, Lecithine (enthält SOJA), Polyglycerin-Polyricinoleat; Stabilisatoren: Johannisbrotkernmehl, Guarkernmehl; färbendes Karottenkonzentrat, Bourbon-Vanilleextrakt, gemahlene extrahierte Bourbon-Vanilleschoten.",2.75,Enthält - Ist im Produkt enthalten,27-18224,"Mandel Maxi, 600ml",https://www.cleverleben.at/produkt/mandel-maxi-600ml-2718224,2.75,2718224
€,,"https://images.cdn.europe-west1.gcp.commercetools.com/67a8072d-7ec5-4da6-a7cd-ffbdb7216f14/27-465-0913398016-nyGqqZzS.png,https://images.cdn.europe-west1.gcp.commercetools.com/67a8072d-7ec5-4da6-a7cd-ffbdb7216f14/27-465-0913398016-nyGqqZzS-medium.png",,"Zutaten: Entrahmte MILCH, MOLKENERZEUGNIS, Kokosfett, Glukosesirup, Glukose-Fruktose-Sirup, Zucker, Kakaomasse¹, fettarmes Kakaopulver¹, Emulgatoren: Mono- und Diglyceride von Speisefettsäuren, Lecithine (SOJA); Stabilisatoren: Johannisbrotkernmehl, Guarkernmehl; Kakaobutter¹, Bourbon Vanilleextrakt.",1.99,Enthält - Ist im Produkt enthalten,27-465,"Stracciatella Eis, 1000ml",https://www.cleverleben.at/produkt/stracciatella-eis-1000ml-27465,1.99,27465
€,,"https://images.cdn.europe-west1.gcp.commercetools.com/67a8072d-7ec5-4da6-a7cd-ffbdb7216f14/27-3979-277230-yCIktHn1.png,https://images.cdn.europe-west1.gcp.commercetools.com/67a8072d-7ec5-4da6-a7cd-ffbdb7216f14/27-3979-277230-yCIktHn1-medium.png",,"Zutaten: Rindfleisch 97%, Speisesalz, Gewürze, Kräuter, Gewürzextrakte, Knoblauch.",9.49,Kann Spuren enthalten von,27-3979,"Cevapcici, 1kg",https://www.cleverleben.at/produkt/cevapcici-1kg-273979,9.49,273979
€,,"https://images.cdn.europe-west1.gcp.commercetools.com/67a8072d-7ec5-4da6-a7cd-ffbdb7216f14/27-17550-1073848196-W_lghaXT.png,https://images.cdn.europe-west1.gcp.commercetools.com/67a8072d-7ec5-4da6-a7cd-ffbdb7216f14/27-17550-1073848196-W_lghaXT-medium.png",,Zutaten: Himbeeren.,3.99,Auftauen,27-17550,"Himbeeren, 500g",https://www.cleverleben.at/produkt/himbeeren-500g-2717550,3.99,2717550
€,,"https://images.cdn.europe-west1.gcp.commercetools.com/67a8072d-7ec5-4da6-a7cd-ffbdb7216f14/27-3794-975395296-UZs567j4.png,https://images.cdn.europe-west1.gcp.commercetools.com/67a8072d-7ec5-4da6-a7cd-ffbdb7216f14/27-3794-975395296-UZs567j4-medium.png",,"Zutaten: Gemüse in veränderlichen Gewichtsanteilen (Karotten, Brokkoli, Karfiol).",2.49,Kochtopf,27-3794,"Kaiser-Gemüse, 1kg",https://www.cleverleben.at/produkt/kaisergemuese-1kg-273794,2.49,273794
€,,"https://images.cdn.europe-west1.gcp.commercetools.com/67a8072d-7ec5-4da6-a7cd-ffbdb7216f14/27-3793-0160213221-Fj5jIgiA.png,https://images.cdn.europe-west1.gcp.commercetools.com/67a8072d-7ec5-4da6-a7cd-ffbdb7216f14/27-3793-0160213221-Fj5jIgiA-medium.png",,"Zutaten: Brokkoli (90%), Wasser.",1.99,Kochtopf,27-3793,"Brokkoli, 750g",https://www.cleverleben.at/produkt/brokkoli-750g-273793,1.99,273793
€,,"https://images.cdn.europe-west1.gcp.commercetools.com/67a8072d-7ec5-4da6-a7cd-ffbdb7216f14/27-3791-0342843520-RCy-h051.png,https://images.cdn.europe-west1.gcp.commercetools.com/67a8072d-7ec5-4da6-a7cd-ffbdb7216f14/27-3791-0342843520-RCy-h051-medium.png",,"Zutaten: Hähnchenflügel (90%), Rapsöl, Trinkwasser, Stärke, Speisesalz, Dextrose, Fructose, Gewürze, Gewürzextrakte, Würze, Zucker, Raucharoma.",4.79,Backrohr,27-3791,"Chicken Wings Barbecue, 750g",https://www.cleverleben.at/produkt/chicken-wings-barbecue-750g-273791,4.79,273791
€,,"https://images.cdn.europe-west1.gcp.commercetools.com/67a8072d-7ec5-4da6-a7cd-ffbdb7216f14/27-3786-1919037156-9vl-vExF.png,https://images.cdn.europe-west1.gcp.commercetools.com/67a8072d-7ec5-4da6-a7cd-ffbdb7216f14/27-3786-1919037156-9vl-vExF-medium.png",,"Zutaten: Entrahmte MILCH, MOLKENERZEUGNIS, Kokosfett, Zucker, Glukosesirup, Glukose-Fruktose-Sirup, fettarmes Kakaopulver¹ (5%), Kakaomasse¹, Emulgatoren: Mono- und Diglyceride von Speisefettsäuren, Lecithine (SOJA); Stabilisatoren: Johannisbrotkernmehl, Guarkernmehl; Kakaobutter¹.",1.99,Enthält - Ist im Produkt enthalten,27-3786,"Schokolade Eis, 1l",https://www.cleverleben.at/produkt/schokolade-eis-1l-273786,1.99,273786
€,,"https://images.cdn.europe-west1.gcp.commercetools.com/67a8072d-7ec5-4da6-a7cd-ffbdb7216f14/27-3781-0584714944-EQYKtAY6.png,https://images.cdn.europe-west1.gcp.commercetools.com/67a8072d-7ec5-4da6-a7cd-ffbdb7216f14/27-3781-0584714944-EQYKtAY6-medium.png",,"Zutaten: Entrahmte MILCH, Zucker, MOLKENERZEUGNIS, Kokosfett, Kakaomasse² (6,9%), Glukose-Fruktose-Sirup, Kakaobutter² (5,5%), BUTTERREINFETT, Emulgatoren: Mono- und Diglyceride von Speisefettsäuren, Lecithine (enthält SOJA), Polyglycerin-Polyricinoleat; Stabilisatoren: Johannisbrotkernmehl, Guarkernmehl; Bourbon-Vanilleextrakt, färbendes Karottenkonzentrat, gemahlene extrahierte Bourbon-Vanilleschoten.",2.75,Enthält - Ist im Produkt enthalten,27-3781,"Maxi Bourbon Vanille, 6 Stück",https://www.cleverleben.at/produkt/maxi-bourbon-vanille-6-stueck-273781,2.75,273781
€,,"https://images.cdn.europe-west1.gcp.commercetools.com/67a8072d-7ec5-4da6-a7cd-ffbdb7216f14/27-907-880576048-bv0EMpOr.png,https://images.cdn.europe-west1.gcp.commercetools.com/67a8072d-7ec5-4da6-a7cd-ffbdb7216f14/27-907-880576048-bv0EMpOr-medium.png",,"Zutaten: ALASKA-SEELACHSFILET (55%), Broccoli (17%), Wasser, SAHNE, Rapsöl, modifizierte Stärke, SchmelzKÄSEzubereitung (1%) [CHESTER, KÄSE, BUTTER, Wasser, Reisstärke, Kartoffelstärke], Speisesalz, WEIZENMEHL, Zucker, Gewürze.",2.99,Kann Spuren enthalten von,27-907,"Schlemmerfilet Brokkoli, 400g",https://www.cleverleben.at/produkt/schlemmerfilet-brokkoli-400g-27907,2.99,27907
€,,"https://images.cdn.europe-west1.gcp.commercetools.com/67a8072d-7ec5-4da6-a7cd-ffbdb7216f14/27-7252-1954886884-4BTTymmG.png,https://images.cdn.europe-west1.gcp.commercetools.com/67a8072d-7ec5-4da6-a7cd-ffbdb7216f14/27-7252-1954886884-4BTTymmG-medium.png",,"Zutaten: entrahmte MILCH, Zucker, WEIZENMEHL, Kokosfett, MOLKENERZEUGNIS, Glukose-Fruktose-Sirup, Wasser, HASELNUSSSTÜCKCHEN (2,3%), HASELNUSSMARK (1,2%), Emulgatoren: Lecithine, Mono- und Diglyceride von Speisefettsäuren; fettarmes Kakaopulver², natürliches HASELNUSSAROMA mit anderen natürlichen Aromen, färbende Pflanzenkonzentrate (Apfel, Karotte, Hibiskus), Stabilisatoren: Johannisbrotkernmehl, Guarkernmehl; Bourbon-Vanille-Extrakt, Zuckerrohrmelasse.",1.49,Enthält - Ist im Produkt enthalten,27-7252,"Waffelhörnchen Haselnuss-Vanille, 6 Stück",https://www.cleverleben.at/produkt/waffelhoernchen-haselnussvanille-6-stueck-277252,1.49,277252
